id	x	y	z	longitude	latitude
98380	10.791375489162453	-12.03435615384154	61.92512	-48.116976781731694	75.37066815958991
98393	13.071818458796283	-9.399251580986233	61.94176	-35.717909432223905	75.42976745212196
98401	9.032146938898213	-13.280437405226984	61.952	-55.780021832526415	75.46625309891503
98406	14.7262160407071	-6.3478524370389575	61.9584	-23.318842082716117	75.4891022078802
98414	11.626296484936537	-10.987123672497392	61.96864	-43.38095448301863	75.52573419347829
98427	13.658886973881966	-8.201211493207408	61.98528	-30.98188713351084	75.58545546780016
98435	9.991669132398112	-12.358076220766847	61.99552	-51.04399953381335	75.62232769739447
98440	15.039765001012936	-5.056420179129337	62.00192	-18.58281978400305	75.64541992075262
98448	12.361329971281496	-9.883801570018372	62.01216	-38.64493218430556	75.68244331636124
98456	8.199866726509184	-13.490147660699927	62.0224	-58.70704458460881	75.71956068694242
98461	14.136650670728159	-6.970156266096302	62.0288	-26.245864834797715	75.74280709138833
98469	10.85994845078173	-11.367455103265808	62.03904	-46.30797723510102	75.78007874305989
98482	12.99284364486879	-8.733761718617734	62.05568	-33.90890988559323	75.84085010399438
98490	9.18452940440699	-12.627984564972493	62.06592	-53.97102228589654	75.87837518453092
98495	14.503601216253537	-5.715998738408664	62.07232	-21.509842536085443	75.9018780465679
98503	11.632187525472375	-10.317361931164612	62.08256	-41.57195493638869	75.93956268286315
98516	13.518068593712911	-7.546600615884761	62.0992	-29.17288758688096	76.00101220694815
98524	10.082177019637651	-11.694749652347863	62.10944	-49.23499998718347	76.03895903547242
98537	12.304413789249006	-9.21691841867652	62.12608	-36.83593263767568	76.10083918881332
98550	13.935112080170308	-6.332061458537174	62.14272	-24.436865288167837	76.16299059860742
98558	10.887709920164093	-10.698940879019766	62.15296	-44.49897768847035	76.20137403381355
98566	6.538972109338807	-13.746941824030852	62.1632	-64.56109008877365	76.23986245418591
98571	12.87350225177868	-8.075504666177164	62.1696	-32.09991033896256	76.26397142184798
98584	14.242963423076596	-5.099955646013236	62.18624	-19.700842989454827	76.32684984949202
98600	7.561776971863713	-13.005518669756773	62.20672	-59.82506779006138	76.40463025740668
98605	13.3371915200793	-6.902682248396204	62.21312	-27.363888040250288	76.42902632412327
98613	10.131278687202917	-11.027722451740784	62.22336	-47.426000440553594	76.46814979446191
98621	5.717275719477358	-13.794629005068387	62.2336	-67.4881128408561	76.50738458443739
98626	12.206083255298218	-8.555345204299373	62.24	-35.026933091045805	76.53196328996908
98634	8.506112456857535	-12.188259548175575	62.25024	-55.08904549134826	76.57138105850868
98639	13.6940929828214	-5.708116439618405	62.25664	-22.627865741538017	76.5960749435553
98647	10.873415897555335	-10.030178551969595	62.26688	-42.68997814184047	76.63567832480506
98655	6.753128027530321	-13.1131836847268	62.27712	-62.75209054214298	76.6753972659902
98660	12.712845560021485	-7.426082020597506	62.28352	-30.29091079233268	76.70028074704881
98668	9.366330448217104	-11.303066796104545	62.29376	-50.35302319263519	76.74018969128913
98681	11.519035043671174	-8.984758399794352	62.3104	-37.9539558431274	76.80529454734703
98689	7.714784423174284	-12.353943957066827	62.32064	-58.01606824343071	76.84551637489469
98694	13.11536852026831	-6.271139722247892	62.32704	-25.554888493619615	76.87071648317554
98702	10.137545340993618	-10.358267068428901	62.33728	-45.617000893922864	76.91113579758073
98710	5.9509585651442105	-13.167112136134346	62.34752	-65.67911329422623	76.95167812458793
98715	12.065185294267389	-7.900630636132387	62.35392	-33.217933544415075	76.97708005677023
98723	8.59634971705847	-11.524509492226935	62.36416	-53.28004594471838	77.01782474103659
98728	13.412768390007352	-5.100087195570271	62.37056	-20.818866194907287	77.04335411356234
98736	10.815665790899102	-9.36254051310725	62.3808	-40.88097859521059	77.0843042709531
98749	12.50976669328218	-6.787136268415978	62.39744	-28.48191124570286	77.1511218830128
98757	9.392668894718478	-10.632932241474505	62.40768	-48.544023646005314	77.19241074660277
98765	5.158768898902681	-13.167777577150751	62.41792	-68.60613604630782	77.23383090891801
98770	11.397420052116752	-8.324847667867951	62.42432	-36.14495629649758	77.25978575447995
98778	7.824862304026201	-11.691759813194508	62.43456	-56.207068696800036	77.30142202177646
